gene	SSR	ens_Id	PGC_specific_score
AKTIP	2.75395457914512	ENSG00000166971	-0.43995677317969
AL023806.1	1.37610936869326	ENSG00000280184	-0.138652951582941
AL049794.1	0.916151624838672	ENSG00000280240	0.038032643819794
AL358852.1	0.908092355912944	ENSG00000278899	0.0418699800872269
AL365181.2	2.49414887459817	ENSG00000280316	-0.396922372753918
ALAD	0.750694117137969	ENSG00000148218	0.124536987496514
ALAS1	2.49473922428985	ENSG00000023330	-0.39702515542196
ALCAM	2.7680722147359	ENSG00000170017	-0.442177416005894
ALDH16A1	1.30187987803257	ENSG00000161618	-0.114570914559153
ALDH18A1	0.227248267573832	ENSG00000059573	0.643499418935448
ALDH1A1	2.12144149148385	ENSG00000165092	-0.32663105859799
ALDH1A2	2.16062687388748	ENSG00000128918	-0.334579773545383
ALDH1A3	3.21707599505455	ENSG00000184254	-0.50746132010092
ALDH1B1	2.65800890023329	ENSG00000137124	-0.424556430826327
ALDH1L1	2.25470783229623	ENSG00000144908	-0.353090273467968
ALDH1L2	2.2992442590314	ENSG00000136010	-0.361585110771061
ALDH2	1.97463849462694	ENSG00000111275	-0.295487599122415
ALDH3A1	2.11385623192966	ENSG00000108602	-0.325075446640832
ALDH3A2	2.25717929464098	ENSG00000072210	-0.353566057784248
ALDH3B2	0.26130320506983	ENSG00000132746	0.582855263309014
ALDH4A1	0.224264266777004	ENSG00000159423	0.649239919363284
ALDH5A1	2.06235082531156	ENSG00000112294	-0.314362544816131
ALDH6A1	2.04354062998634	ENSG00000119711	-0.310383276842548
ALDH7A1	1.50366935629528	ENSG00000164904	-0.177152349205682
ALDH9A1	2.66162571135596	ENSG00000143149	-0.425146983174143
ALDOA	2.15108693997588	ENSG00000149925	-0.33265796352031
ALDOC	1.4890054879789	ENSG00000109107	-0.172896298420114
ALG1	3.5721032175986	ENSG00000033011	-0.552923999540656
ALG10	2.06026951186855	ENSG00000139133	-0.313924035835786
ALG10B	2.29380813156211	ENSG00000175548	-0.360557087981666
ALG11	2.22718223423219	ENSG00000253710	-0.347755753667852
ALG12	1.89662220262116	ENSG00000182858	-0.277980830278592
ALG13	2.15160827243302	ENSG00000101901	-0.332763205374218
ALG14	2.32068808684821	ENSG00000172339	-0.365616772828311
ALG1L	2.75732543979219	ENSG00000189366	-0.440488027754238
ALG1L2	1.69439765669193	ENSG00000251287	-0.229015342145805
ALG2	2.07895067005328	ENSG00000119523	-0.317844184387831
ALG3	2.88697532837916	ENSG00000214160	-0.460443072486687
ALG5	1.78814907115092	ENSG00000120697	-0.252403721439534
ALG6	2.94537934883001	ENSG00000088035	-0.469141237491114
ALG8	2.31118812221943	ENSG00000159063	-0.363835296892642
ALG9	2.25475737402624	ENSG00000086848	-0.353099815929872
ALK	3.15405548804571	ENSG00000171094	-0.498869329430452
ALKBH1	2.37652301367369	ENSG00000100601	-0.375942024253795
ALKBH2	2.46332750009514	ENSG00000189046	-0.391522155253178
ALKBH3	3.99137878380331	ENSG00000166199	-0.601122944499038
ALKBH4	1.69556982508182	ENSG00000160993	-0.229315679117542
ALKBH5	2.22202334039163	ENSG00000091542	-0.346748616508564
ALKBH6	1.09308503917904	ENSG00000239382	-0.0386539502475605
ALKBH7	1.8156067145094	ENSG00000125652	-0.259021780189444
ALKBH8	2.00497321882359	ENSG00000137760	-0.302108575961283
ALMS1	2.64082158833372	ENSG00000116127	-0.421739061631209
ALOX12	1.43642067471127	ENSG00000108839	-0.157281647392772
ALOX15	2.00373652072131	ENSG00000161905	-0.301840613842028
ALOX5	0.270636959284435	ENSG00000012779	0.567612894666607
ALPK1	2.59196740289808	ENSG00000073331	-0.413629535458391
ALPK3	3.42351978440589	ENSG00000136383	-0.534472841983819
ALPL	0.141766773012758	ENSG00000162551	0.848425546220287
ALPPL2	0.823836955322859	ENSG00000163286	0.0841587305480661
ALS2	1.00532297519266	ENSG00000003393	-0.00230560783631831
ALS2CL	2.27873683357614	ENSG00000178038	-0.357694172339172
ALS2CR11	2.6026468101914	ENSG00000155754	-0.415415236571709
ALS2CR12	1.64244874225588	ENSG00000155749	-0.215491824927233
ALX1	1.65633353544059	ENSG00000180318	-0.219147795018865
ALX3	1.92671504293187	ENSG00000156150	-0.284817488172116
ALX4	1.32311453224945	ENSG00000052850	-0.121597439479286
ALYREF	2.45906468266614	ENSG00000183684	-0.390769952470122
AMACR	2.26311215822745	ENSG00000242110	-0.354706077813436
AMBP	2.88107821896092	ENSG00000106927	-0.459555049187033
AMBRA1	0.590281178357948	ENSG00000110497	0.22894106442509
AMD1	2.32915682581829	ENSG00000123505	-0.367198731254526
AMDHD1	2.29282703999687	ENSG00000139344	-0.360371294848534
AMDHD2	0.783234889973447	ENSG00000162066	0.106107974696435
AMER1	2.87874811510794	ENSG00000184675	-0.459203666613281
AMER2	0.574613554175459	ENSG00000165566	0.240624133940692
AMFR	1.90033853466575	ENSG00000159461	-0.278830974974282
AMH	2.36662106504841	ENSG00000104899	-0.374128725807029
AMHR2	2.16023560569987	ENSG00000135409	-0.334501119982077
AMICA1	2.25626047163876	ENSG00000160593	-0.353389234879373
AMIGO1	2.09807497669232	ENSG00000181754	-0.321821004058646
AMIGO2	1.55460391803407	ENSG00000139211	-0.19161975791368
AMMECR1	0.210971761943422	ENSG00000101935	0.675775670071234
AMMECR1L	1.6165217277054	ENSG00000144233	-0.208581546348838
AMN	2.36866236838513	ENSG00000166126	-0.374503160344012
AMN1	2.76684803212444	ENSG00000151743	-0.441985306368191
AMOT	1.91502578288186	ENSG00000126016	-0.282174625452391
AMOTL1	2.16262952339705	ENSG00000166025	-0.334982127518166
AMOTL2	0.438330512230549	ENSG00000114019	0.358198297011714
AMPD2	2.78531795285747	ENSG00000116337	-0.444874778428878
AMPD3	0.934529761719432	ENSG00000133805	0.029406863204674
AMPH	2.34895783145409	ENSG00000078053	-0.370875220382893
AMT	2.26335957018867	ENSG00000145020	-0.354753553929965
AMY2B	1.97700469282846	ENSG00000240038	-0.296007700202436
AMZ1	1.70971389299919	ENSG00000174945	-0.232923440750269
AMZ2	3.17906283132194	ENSG00000196704	-0.502299111440018
ANAPC1	1.73692961553844	ENSG00000153107	-0.23978222017272
ANAPC10	2.53536871103411	ENSG00000164162	-0.404041126400485
ANAPC11	1.80700263445171	ENSG00000141552	-0.256958785724744
ANAPC13	2.31386104580958	ENSG00000129055	-0.364337274732365
ANAPC15	3.47459183337739	ENSG00000110200	-0.540903794559721
ANAPC16	2.71102663187416	ENSG00000166295	-0.433133783909951
ANAPC2	1.91139632853235	ENSG00000176248	-0.281350747467614
ANAPC4	1.46819623723219	ENSG00000053900	-0.166784106704925
ANAPC5	2.73112461892628	ENSG00000089053	-0.436341517084901
ANAPC7	2.57524974120552	ENSG00000196510	-0.41081935219979
ANG	1.40822676439461	ENSG00000214274	-0.148672594149563
ANGEL1	2.68369323153834	ENSG00000013523	-0.428732870861948
ANGEL2	1.47915394889713	ENSG00000174606	-0.170013377294446
ANGPT1	3.82093457778476	ENSG00000154188	-0.58216960174224
ANGPT2	1.82013761859417	ENSG00000091879	-0.260104225752405
ANGPTL1	2.06407768518047	ENSG00000116194	-0.314726038696597
ANGPTL2	2.21505778419068	ENSG00000136859	-0.345385060142754
ANGPTL4	0.116456538065831	ENSG00000167772	0.933836124422513
ANGPTL6	2.2344945159421	ENSG00000130812	-0.349179293120786
ANHX	2.85956540250285	ENSG00000227059	-0.456300033955349
ANK1	2.35971588645054	ENSG00000029534	-0.372859716370708
ANK2	2.17271133367276	ENSG00000145362	-0.337002029808451
ANK3	2.6632088109375	ENSG00000151150	-0.425405218967177
ANKAR	2.41007649115191	ENSG00000151687	-0.382030826457863
ANKDD1A	1.05676674233001	ENSG00000166839	-0.0239791370725631
ANKDD1B	0.501536235486338	ENSG00000189045	0.299697684172446
ANKEF1	2.21387023688741	ENSG00000132623	-0.345152161684837
ANKFY1	1.2163314933811	ENSG00000185722	-0.0850519516855138
ANKH	2.2905354312555	ENSG00000154122	-0.359937014068766
ANKHD1	2.90010970665711	ENSG00000131503	-0.462414426897105
ANKIB1	1.40786762950206	ENSG00000001629	-0.148561823499775
ANKLE1	2.46790060898441	ENSG00000160117	-0.392327665150988
ANKLE2	2.10472099794949	ENSG00000176915	-0.323194533862085
ANKMY1	2.29650232745397	ENSG00000144504	-0.361066889901952
ANKMY2	1.58966378008547	ENSG00000106524	-0.201305279103957
ANKRA2	2.42882742729017	ENSG00000164331	-0.385396658469965
ANKRD1	0.242892196556171	ENSG00000148677	0.614586437632224
ANKRD10	1.46441034274416	ENSG00000088448	-0.16566278752775
ANKRD11	1.61326523481786	ENSG00000167522	-0.207705775044364
ANKRD12	2.44417574091185	ENSG00000101745	-0.388132429297317
ANKRD13A	1.8433215245954	ENSG00000076513	-0.265601094404484
ANKRD13B	2.09153712712439	ENSG00000198720	-0.320465578198092
ANKRD13C	0.158747046777472	ENSG00000118454	0.7992943452812
ANKRD13D	1.5565738142255	ENSG00000172932	-0.19216972016837
ANKRD16	2.67907388643438	ENSG00000134461	-0.427984691222336
ANKRD17	2.94371076044936	ENSG00000132466	-0.468895135382901
ANKRD18A	3.42563111818708	ENSG00000180071	-0.534740595068168
ANKRD18B	0.165502875314685	ENSG00000230453	0.781194456737482
ANKRD2	1.5031269735304	ENSG00000165887	-0.176995668261195
ANKRD20A1	2.12937898966656	ENSG00000260691	-0.328252964619519
ANKRD20A3	2.19398588694731	ENSG00000276203	-0.341233829601218
ANKRD23	0.813445820256628	ENSG00000163126	0.0896713680463224
ANKRD24	2.24911202419107	ENSG00000089847	-0.352011087394894
ANKRD26	2.79117050585631	ENSG00000107890	-0.445786367298635
ANKRD27	2.24231709748551	ENSG00000105186	-0.350697028397368
ANKRD28	1.79267513694385	ENSG00000206560	-0.25350159518656
ANKRD29	2.54088829426039	ENSG00000154065	-0.404985572467648
ANKRD30A	2.98572703314229	ENSG00000148513	-0.475050100301618
ANKRD30BL	1.61078550975611	ENSG00000163046	-0.207037714142952
ANKRD31	2.15435800169286	ENSG00000145700	-0.333317874096906
ANKRD32	2.52400446388943	ENSG00000133302	-0.402090118654836
ANKRD33B	2.27956466035604	ENSG00000164236	-0.357851915571783
ANKRD34A	1.75926884638457	ENSG00000272031	-0.245332212157572
ANKRD34B	1.17925533991148	ENSG00000189127	-0.0716078514972085
ANKRD35	1.36484662799567	ENSG00000198483	-0.135083851114852
ANKRD36	1.34384040381133	ENSG00000135976	-0.128347694417446
ANKRD36B	1.14789496236623	ENSG00000196912	-0.0599021499506594
ANKRD36C	1.73518557554971	ENSG00000174501	-0.239345928768006
ANKRD37	2.19829788945793	ENSG00000186352	-0.342086542947286
ANKRD39	1.97108309763218	ENSG00000213337	-0.29470493380881
ANKRD40	1.33737789874418	ENSG00000154945	-0.126254141854193
ANKRD42	2.24857748238205	ENSG00000137494	-0.351907857254726
ANKRD44	2.20044627925872	ENSG00000065413	-0.34251077035123
ANKRD45	2.21878625784811	ENSG00000183831	-0.346115467392837
ANKRD46	1.92820228232757	ENSG00000186106	-0.285152592580523
ANKRD49	2.37468934950548	ENSG00000168876	-0.375606804436794
ANKRD50	2.41499409738674	ENSG00000151458	-0.382916073606993
ANKRD52	1.62002084717455	ENSG00000139645	-0.209520603280047
ANKRD53	2.06298799585359	ENSG00000144031	-0.314496700901065
ANKRD54	2.00605606175778	ENSG00000100124	-0.302343065759094
ANKRD55	1.02027251597487	ENSG00000164512	-0.00871618781751093
ANKRD6	2.37463705966313	ENSG00000135299	-0.375597241316453
ANKRD62	2.07500374034092	ENSG00000181626	-0.31701888389532
ANKRD65	0.231067238253196	ENSG00000235098	0.636261626370649
ANKRD7	2.22092480044566	ENSG00000106013	-0.346533853773871
ANKRD9	1.54071346423837	ENSG00000156381	-0.187721877867714
ANKS1A	1.32090072237804	ENSG00000064999	-0.120870177687486
ANKS1B	2.73444286117228	ENSG00000185046	-0.436868852802321
ANKS3	2.5723171667218	ENSG00000168096	-0.410324516065897
ANKS6	2.68024408889361	ENSG00000165138	-0.428174346876721
ANKZF1	1.83309990787348	ENSG00000163516	-0.263186135587268
ANLN	1.34255929497246	ENSG00000011426	-0.127933475683081
ANO1	2.45360290940719	ENSG00000131620	-0.389804277947832
ANO10	1.76456433190729	ENSG00000160746	-0.246637496350306
ANO2	0.496992653707953	ENSG00000047617	0.303650030738857
ANO3	2.06085783905998	ENSG00000134343	-0.314048034553987
ANO4	3.10237456655607	ENSG00000151572	-0.491694231378251
ANO5	2.93547151311603	ENSG00000171714	-0.467677870182411
ANO6	1.07321635818602	ENSG00000177119	-0.0306872836567982
ANO7	1.74175532717619	ENSG00000146205	-0.240987147502681
ANO8	0.580351343799452	ENSG00000074855	0.236309005616093
ANO9	0.31108909132747	ENSG00000185101	0.507115217625941
ANP32A	1.86479591995026	ENSG00000140350	-0.27063131030605
ANP32B	2.37823686173082	ENSG00000136938	-0.3762551062204
ANP32E	2.00115861853404	ENSG00000143401	-0.301281513635649
ANPEP	1.11961103693245	ENSG00000166825	-0.0490671710153042
ANTXR1	2.5467019666728	ENSG00000169604	-0.405978123682582
ANTXR2	2.44809262756433	ENSG00000163297	-0.38882784602214
ANXA1	1.62006720208318	ENSG00000135046	-0.209533029905944
ANXA11	2.51464537939789	ENSG00000122359	-0.40047674858497
ANXA13	1.47091812731731	ENSG00000104537	-0.167588500162027
ANXA2	1.36526820762585	ENSG00000182718	-0.135217977127527
ANXA2R	1.25204935429354	ENSG00000177721	-0.0976214485827811
ANXA3	0.082417463672945	ENSG00000138772	1.08398075464755
ANXA4	2.10518532131664	ENSG00000196975	-0.323290333180026
ANXA5	1.89285768093151	ENSG00000164111	-0.27711796171358
ANXA6	0.686457521222209	ENSG00000197043	0.163386332235794
ANXA7	3.53405836884957	ENSG00000138279	-0.548273718079615
ANXA8L1	2.2435675609441	ENSG00000264230	-0.350939152052034
ANXA9	1.56541617112639	ENSG00000143412	-0.194629815873722
AOC2	2.52080433168164	ENSG00000131480	-0.401539136446416
AOC3	2.04224085892917	ENSG00000131471	-0.310106960833756
AOX1	2.48109443227528	ENSG00000138356	-0.394643294153545
AP000866.1	1.83401535181843	ENSG00000279342	-0.263402966656864
AP1AR	2.30627787699654	ENSG00000138660	-0.362911633043557
AP1B1	1.30157362923551	ENSG00000100280	-0.114468740917186
AP1G1	2.51274187522875	ENSG00000166747	-0.400147877402158
AP1G2	1.20490244262906	ENSG00000213983	-0.080951884800471
AP1M1	2.88402582782315	ENSG00000072958	-0.459999145378476
AP1M2	1.54367923767323	ENSG00000129354	-0.188557062981131
AP1S1	3.22436904771336	ENSG00000106367	-0.508444743496855
AP1S2	2.37392279782814	ENSG00000182287	-0.375466591188743
AP1S3	2.66366174907165	ENSG00000152056	-0.425479074162479
AP2A1	1.40252096300791	ENSG00000196961	-0.14690936122989
AP2A2	1.64293364836746	ENSG00000183020	-0.215620024342089
AP2B1	1.54883501384173	ENSG00000006125	-0.190005157982377
AP2M1	1.59986394859904	ENSG00000161203	-0.204083052102829
AP2S1	2.02211357790836	ENSG00000042753	-0.305805545356647
AP3B1	1.13897994518352	ENSG00000132842	-0.0565160772197398
AP3B2	1.42588741952217	ENSG00000103723	-0.154085237289753
AP3D1	2.69351663392198	ENSG00000065000	-0.430319661893566
AP3M1	2.14296864985852	ENSG00000185009	-0.331015817661969
AP3M2	2.5908944076763	ENSG00000070718	-0.413449713604127
AP3S1	3.4475914721936	ENSG00000177879	-0.537515797789705
AP3S2	1.97582632671188	ENSG00000157823	-0.295748767850043
AP4B1	2.61118481695512	ENSG00000134262	-0.416837611824158
AP4E1	1.81161970591821	ENSG00000081014	-0.258067036080799
AP4M1	2.14215274251819	ENSG00000221838	-0.330850434221227
AP4S1	1.80512465351522	ENSG00000100478	-0.256507197634787
AP5B1	1.89345328302155	ENSG00000254470	-0.277254594285869
AP5M1	2.50503681178053	ENSG00000053770	-0.398814112253438
AP5S1	2.25067255827109	ENSG00000125843	-0.352312315755731
AP5Z1	1.81658972281878	ENSG00000242802	-0.259256852880153
APAF1	2.35062588286816	ENSG00000120868	-0.371183513882538
APBA1	1.52584378112009	ENSG00000107282	-0.183510071973744
APBA2	2.66161541283452	ENSG00000034053	-0.425145302772699
APBA3	2.4138117441385	ENSG00000011132	-0.382703395972611
APBB1	1.27546449631578	ENSG00000166313	-0.105668374142403
APBB1IP	1.61065950202384	ENSG00000077420	-0.207003739040082
APBB2	0.787849251578428	ENSG00000163697	0.103556873209353
APBB3	1.47305943694834	ENSG00000113108	-0.168220270683709
APC	2.80686774842291	ENSG00000134982	-0.448221950403145
APC2	2.22048683835113	ENSG00000115266	-0.346448203292888
APCDD1	1.39906312151781	ENSG00000154856	-0.145837308993945
APCDD1L	3.2236083216679	ENSG00000198768	-0.508342268222396
APEH	2.49784149122074	ENSG00000164062	-0.397564875322208
APELA	1.93381630481486	ENSG00000248329	-0.286415217630009
APEX1	2.45211957579399	ENSG00000100823	-0.38954164441134
APEX2	2.14502480565156	ENSG00000169188	-0.331432318849554
APH1A	1.84099836228133	ENSG00000117362	-0.265053402163712
APH1B	2.51979826613288	ENSG00000138613	-0.401365772760792
API5	2.61680543023025	ENSG00000166181	-0.417771432338488
APIP	2.56752361300808	ENSG00000149089	-0.409514446408344
APITD1	1.36114125792395	ENSG00000175279	-0.133903198203695
APITD1-CORT	2.00579180570181	ENSG00000251503	-0.302285852748595
APLF	2.19069647052669	ENSG00000169621	-0.34058220854788
APLN	2.37131144814531	ENSG00000171388	-0.374988597979866
APLNR	0.306747667383364	ENSG00000134817	0.513218731115661
APLP1	2.26154126529288	ENSG00000105290	-0.354404516523897
APLP2	0.613869505274578	ENSG00000084234	0.211923940198333
APMAP	2.02167880266154	ENSG00000101474	-0.305712157529816
APOA1	1.98624826482811	ENSG00000118137	-0.298033530819134
APOA1BP	3.11022305934354	ENSG00000163382	-0.492791536926569
APOA2	0.249435789061576	ENSG00000158874	0.603041233789125
APOBEC3C	2.68927055581314	ENSG00000244509	-0.429634496900084
APOBEC3D	2.90571727383536	ENSG00000243811	-0.463253355183422
APOBEC3F	2.69238588802026	ENSG00000128394	-0.4301373055621
APOBEC3G	2.05568257781369	ENSG00000239713	-0.312956055193561
APOBEC3H	2.70323799087184	ENSG00000100298	-0.431884282314511
APOBR	1.18800679620752	ENSG00000184730	-0.0748189251123308
APOC1	0.710545069404456	ENSG00000130208	0.148408369850683
APOD	2.14166944257879	ENSG00000189058	-0.330752440192247
APOE	1.35696465474039	ENSG00000130203	-0.132568535610273
APOL2	2.63703415654493	ENSG00000128335	-0.421115755088434
APOLD1	2.33335101729259	ENSG00000178878	-0.367980076730375
APOM	3.48203183439501	ENSG00000204444	-0.541832737326656
APOO	2.91198748821259	ENSG00000184831	-0.464189504634165
APOOL	1.63974599617947	ENSG00000155008	-0.214776579144566
APOPT1	3.05785133240811	ENSG00000256053	-0.485416366921853
APP	1.1727210484953	ENSG00000142192	-0.0691947201236198
APPBP2	2.22961325864934	ENSG00000062725	-0.348229538294557
APPL1	3.12885443628581	ENSG00000157500	-0.495385358931317
APPL2	2.00398494215964	ENSG00000136044	-0.301894453940942
APRT	1.84819182497465	ENSG00000198931	-0.266747044916833
APTX	3.2161232855758	ENSG00000137074	-0.507332688465414
AQP1	1.25396514994899	ENSG00000240583	-0.0982854668015855
AQP11	2.43539618394113	ENSG00000178301	-0.386569621198913
AQP3	0.581992949530126	ENSG00000165272	0.235082276516277
AQP4	2.44766231003129	ENSG00000171885	-0.388751500480777
AQP5	1.96647153923117	ENSG00000161798	-0.293687665241417
AQR	2.04962678330019	ENSG00000021776	-0.311674787538922
AR	0.989112387054967	ENSG00000169083	0.00475435925746209
ARAF	1.20518502177884	ENSG00000078061	-0.0810537255575603
ARAP1	2.07132731272132	ENSG00000186635	-0.316248731861487
ARAP2	2.2624961823512	ENSG00000047365	-0.354587855066101
ARAP3	1.29521412478737	ENSG00000120318	-0.112341571912524
ARC	2.36460306112108	ENSG00000198576	-0.373758247469975
ARCN1	2.94480578847803	ENSG00000095139	-0.469056658113426
AREG	2.26219694348901	ENSG00000109321	-0.354530411264632
AREL1	2.18320942424351	ENSG00000119682	-0.339095397381572
ARF1	2.69941564545439	ENSG00000143761	-0.431269760669614
ARF3	2.49892149510658	ENSG00000134287	-0.397752612758081
ARF4	2.40226210400544	ENSG00000168374	-0.380620390291354
ARF5	1.77033052092852	ENSG00000004059	-0.248054356765643
ARF6	1.15331989788441	ENSG00000165527	-0.0619497848459633
ARFGAP1	1.33389951748815	ENSG00000101199	-0.125123115454559
ARFGAP2	1.74947188997232	ENSG00000149182	-0.242906968752057
ARFGAP3	2.23528966009271	ENSG00000242247	-0.349333809181058
ARFGEF1	1.9863858639525	ENSG00000066777	-0.298063615915583
ARFGEF2	0.412402527125072	ENSG00000124198	0.384678682105517
ARFIP1	3.08223573379155	ENSG00000164144	-0.488865851114966
ARFIP2	2.20200538251886	ENSG00000132254	-0.342818376214017
ARFRP1	2.66674714037008	ENSG00000101246	-0.42598183805653
ARG2	2.42533486315279	ENSG00000081181	-0.384771709610186
ARGLU1	1.03668845684452	ENSG00000134884	-0.0156482628485365
ARHGAP1	0.671640958114225	ENSG00000175220	0.172862827512228
ARHGAP10	2.41834897210684	ENSG00000071205	-0.383518970521801
ARHGAP11A	2.33976598112769	ENSG00000198826	-0.369172422287361
ARHGAP11B	1.29998103482248	ENSG00000187951	-0.11393701651297
ARHGAP12	2.08199287834387	ENSG00000165322	-0.318479239631171
ARHGAP17	2.62526138185213	ENSG00000140750	-0.419172550044744
ARHGAP18	0.931006837418001	ENSG00000146376	0.031047129499856
ARHGAP19	1.60097041398745	ENSG00000213390	-0.20438330620992
ARHGAP20	2.18749863095353	ENSG00000137727	-0.339947789891145
ARHGAP21	2.65342531228224	ENSG00000107863	-0.423806867763335
ARHGAP22	2.57313171356823	ENSG00000128805	-0.410462017462507
ARHGAP23	3.33241734328894	ENSG00000275832	-0.522759386053279
ARHGAP24	0.821611812994901	ENSG00000138639	0.0853333251536963
ARHGAP25	2.07688727411781	ENSG00000163219	-0.317412925250958
ARHGAP26	3.13669206532566	ENSG00000145819	-0.496471885323787
ARHGAP27	1.91583502997829	ENSG00000159314	-0.282358109828815
ARHGAP28	0.856831280687759	ENSG00000088756	0.0671046869216446
ARHGAP29	1.5218654040951	ENSG00000137962	-0.182376244521548
ARHGAP30	1.73189988008576	ENSG00000186517	-0.238522782148373
ARHGAP31	0.271439451060423	ENSG00000031081	0.566327031647901
ARHGAP32	2.22754491092229	ENSG00000134909	-0.347826468879106
ARHGAP33	1.80589802692561	ENSG00000004777	-0.256693223500278
ARHGAP35	2.18225180385386	ENSG00000160007	-0.338904861153704
ARHGAP36	2.69864110489201	ENSG00000147256	-0.431145131118605
ARHGAP39	2.03428069672751	ENSG00000147799	-0.308410878099524
ARHGAP4	0.264722303928833	ENSG00000089820	0.57720946608383
ARHGAP40	2.01146771978091	ENSG00000124143	-0.303513067365389
ARHGAP42	0.968983017984319	ENSG00000165895	0.0136838341570046
ARHGAP44	2.3906233983728	ENSG00000006740	-0.378511165872944
ARHGAP5	1.74120815179254	ENSG00000100852	-0.240850691721192
ARHGAP6	1.95236165866137	ENSG00000047648	-0.290560270201806
ARHGAP9	2.40168856201529	ENSG00000123329	-0.380516689758204
ARHGDIA	1.43874631846364	ENSG00000141522	-0.157984225344731
ARHGDIB	0.466089126634221	ENSG00000111348	0.331531028579621
ARHGDIG	1.5124809929335	ENSG00000242173	-0.17968992566106
ARHGEF1	1.60634975462468	ENSG00000076928	-0.205840111282584
ARHGEF10	0.26848443441084	ENSG00000104728	0.571080887787276
ARHGEF10L	2.09058863088719	ENSG00000074964	-0.320268584270689
ARHGEF11	1.80350757922565	ENSG00000132694	-0.256117971777176
ARHGEF12	1.73452314309055	ENSG00000196914	-0.239180098844822
ARHGEF15	0.0506934352352712	ENSG00000198844	1.29504827785981
ARHGEF16	1.03281626963861	ENSG00000130762	-0.0140230706203089
ARHGEF17	2.04348378893858	ENSG00000110237	-0.310371196780939
ARHGEF18	0.878989057055705	ENSG00000104880	0.0560165316269172
ARHGEF19	2.65090538681323	ENSG00000142632	-0.423394227650788
ARHGEF2	0.223958635987119	ENSG00000116584	0.649832186225595
ARHGEF25	2.55027383251128	ENSG00000240771	-0.406586814772672
ARHGEF26	2.97053092931934	ENSG00000114790	-0.472834078632514
ARHGEF28	2.14362220128162	ENSG00000214944	-0.331148246339556
ARHGEF3	1.38160991320257	ENSG00000163947	-0.140385440681093
ARHGEF33	2.2302887965025	ENSG00000214694	-0.3483611027821
ARHGEF35	2.10492602738636	ENSG00000213214	-0.323236838194298
ARHGEF37	2.48827272412288	ENSG00000183111	-0.395897978949059
ARHGEF39	2.42458379460284	ENSG00000137135	-0.384637198104983
ARHGEF4	1.65432562885037	ENSG00000136002	-0.218620997897228
ARHGEF40	2.94536552783675	ENSG00000165801	-0.469139199588868
ARHGEF5	1.49575294337566	ENSG00000050327	-0.174859866129193
ARHGEF6	3.32330591582011	ENSG00000129675	-0.52157032064601
ARHGEF7	2.53596908296169	ENSG00000102606	-0.40414395457997
ARHGEF9	2.45733455018818	ENSG00000131089	-0.390464286887011
ARID1A	2.43650144601935	ENSG00000117713	-0.386766673463276
ARID1B	1.53346067393675	ENSG00000049618	-0.185672642847841
ARID2	1.82414194288367	ENSG00000189079	-0.261058629284424
ARID3A	1.40471110698112	ENSG00000116017	-0.147587016380166
ARID3B	3.13545493305114	ENSG00000179361	-0.496300562895497
ARID4A	2.17041485329372	ENSG00000032219	-0.336542752869937
ARID4B	2.26463645632102	ENSG00000054267	-0.354998494346321
ARID5A	2.6510474031803	ENSG00000196843	-0.423417493389666
ARID5B	0.271343638476177	ENSG00000150347	0.566480355794763
ARIH1	1.54747921774213	ENSG00000166233	-0.189624825265326
ARIH2	3.34473900625173	ENSG00000177479	-0.524362234938846
ARIH2OS	1.8283209536483	ENSG00000221883	-0.262052436563666
ARL1	2.70904026722444	ENSG00000120805	-0.432815460442325
ARL10	1.72253283582145	ENSG00000175414	-0.236167509407033
ARL11	3.20516866907486	ENSG00000152213	-0.505850888806797
ARL13B	1.65019869068894	ENSG00000169379	-0.217536238198605
ARL14EP	2.94736716372882	ENSG00000152219	-0.469434240786777
ARL15	0.567282231996769	ENSG00000185305	0.246200818879511
ARL16	2.35834601698131	ENSG00000214087	-0.37260752520395
ARL17A	1.90364565174033	ENSG00000185829	-0.279586111162013
ARL17B	2.86470797545418	ENSG00000228696	-0.457080357154097
ARL2	2.01868984674612	ENSG00000213465	-0.305069598689195
ARL2BP	2.0505465815363	ENSG00000102931	-0.311869639448616
ARL3	3.1256081024571	ENSG00000138175	-0.494934524031882
ARL4A	3.53930547495693	ENSG00000122644	-0.54891804790534
ARL4C	2.01783486397456	ENSG00000188042	-0.304885621465235
ARL4D	0.0345796695490321	ENSG00000175906	1.46117916125636
ARL5A	2.24332845395112	ENSG00000162980	-0.350892864887194
ARL5B	2.42820440104644	ENSG00000165997	-0.38528524192143
ARL5C	2.02050531975301	ENSG00000141748	-0.305459998226495
ARL6	2.05724580031312	ENSG00000113966	-0.313286184423037
ARL6IP1	1.02223161841407	ENSG00000170540	-0.00954930989097555
ARL6IP4	3.39827263904398	ENSG00000182196	-0.531258218818624
ARL6IP5	2.47815627029802	ENSG00000144746	-0.394128689121661
ARL6IP6	1.32452357461845	ENSG00000177917	-0.122059692520446
ARL8A	0.471407873595101	ENSG00000143862	0.326603168034969
ARL8B	0.56191073476436	ENSG00000134108	0.250332671047307
ARL9	2.11201758006214	ENSG00000196503	-0.324697528867552
ARMC1	2.30494350137668	ENSG00000104442	-0.362660284458393
ARMC10	4.02474083264049	ENSG00000170632	-0.604737919839799
ARMC12	2.38040832677814	ENSG00000157343	-0.376651460777547
